fa_flight_id,altitude,altitude_change,groundspeed,heading,latitude,longitude,timestamp,update_type
NOK340-1669938420-schedule-0407,224,C,254,59,13.82129,100.94328,2022-12-04T00:10:10Z,M
NOK340-1669938420-schedule-0407,227,C,260,59,13.84052,100.97695,2022-12-04T00:10:42Z,M
NOK340-1669938420-schedule-0407,229,C,264,59,13.86059,101.0112,2022-12-04T00:11:14Z,M
NOK340-1669938420-schedule-0407,230,C,274,59,13.88064,101.04663,2022-12-04T00:11:45Z,M
NOK340-1669938420-schedule-0407,230,-,286,59,13.90024,101.08256,2022-12-04T00:12:15Z,M
NOK340-1669938420-schedule-0407,230,-,296,59,13.92136,101.11761,2022-12-04T00:12:45Z,M
NOK340-1669938420-schedule-0407,230,-,304,59,13.94331,101.15441,2022-12-04T00:13:15Z,M
NOK340-1669938420-schedule-0407,230,-,310,59,13.9653,101.1925,2022-12-04T00:13:45Z,M
NOK340-1669938420-schedule-0407,230,-,312,59,13.98921,101.23355,2022-12-04T00:14:17Z,M
NOK340-1669938420-schedule-0407,230,-,314,59,14.01332,101.27277,2022-12-04T00:14:48Z,M
NOK340-1669938420-schedule-0407,230,-,316,59,14.0369,101.31398,2022-12-04T00:15:20Z,M
NOK340-1669938420-schedule-0407,230,-,316,59,14.05928,101.3535,2022-12-04T00:15:50Z,M
NOK340-1669938420-schedule-0407,230,-,318,59,14.08214,101.39208,2022-12-04T00:16:20Z,M
NOK340-1669938420-schedule-0407,230,-,318,59,14.10641,101.43401,2022-12-04T00:16:52Z,M
NOK340-1669938420-schedule-0407,230,-,320,59,14.1313,101.47718,2022-12-04T00:17:25Z,M
NOK340-1669938420-schedule-0407,230,-,322,59,14.15518,101.51825,2022-12-04T00:17:57Z,M
NOK340-1669938420-schedule-0407,230,-,320,60,14.17957,101.56188,2022-12-04T00:18:30Z,M
NOK340-1669938420-schedule-0407,230,-,318,59,14.20286,101.60211,2022-12-04T00:19:01Z,M
NOK340-1669938420-schedule-0407,230,C,316,59,14.22739,101.64411,2022-12-04T00:19:33Z,M
NOK340-1669938420-schedule-0407,230,D,318,59,14.25044,101.68576,2022-12-04T00:20:05Z,M
NOK340-1669938420-schedule-0407,230,-,316,59,14.27635,101.72879,2022-12-04T00:20:38Z,M
NOK340-1669938420-schedule-0407,230,-,316,59,14.30191,101.77276,2022-12-04T00:21:12Z,M
NOK340-1669938420-schedule-0407,230,-,316,59,14.32395,101.81185,2022-12-04T00:21:42Z,M
NOK340-1669938420-schedule-0407,230,-,316,59,14.34639,101.85201,2022-12-04T00:22:13Z,M
NOK340-1669938420-schedule-0407,230,-,316,59,14.36962,101.89102,2022-12-04T00:22:43Z,M
NOK340-1669938420-schedule-0407,230,-,316,60,14.39207,101.93012,2022-12-04T00:23:13Z,M
NOK340-1669938420-schedule-0407,230,-,316,59,14.41517,101.97031,2022-12-04T00:23:44Z,M
NOK340-1669938420-schedule-0407,230,-,316,60,14.4374,102.0093,2022-12-04T00:24:14Z,M
NOK340-1669938420-schedule-0407,230,-,318,60,14.46062,102.04958,2022-12-04T00:24:45Z,M
NOK340-1669938420-schedule-0407,230,-,318,60,14.48374,102.08999,2022-12-04T00:25:16Z,M
NOK340-1669938420-schedule-0407,230,-,318,60,14.50758,102.13183,2022-12-04T00:25:48Z,M
NOK340-1669938420-schedule-0407,225,D,332,60,14.53099,102.17282,2022-12-04T00:26:18Z,M
NOK340-1669938420-schedule-0407,214,D,354,60,14.55555,102.21611,2022-12-04T00:26:48Z,M
NOK340-1669938420-schedule-0407,205,D,356,60,14.58072,102.26117,2022-12-04T00:27:18Z,M
NOK340-1669938420-schedule-0407,195,D,354,59,14.60532,102.30465,2022-12-04T00:27:48Z,M
NOK340-1669938420-schedule-0407,191,D,354,59,14.6326,102.35143,2022-12-04T00:28:20Z,M
NOK340-1669938420-schedule-0407,183,D,358,59,14.65891,102.39665,2022-12-04T00:28:51Z,M
NOK340-1669938420-schedule-0407,169,D,358,61,14.68351,102.44064,2022-12-04T00:29:21Z,M
NOK340-1669938420-schedule-0407,161,D,350,60,14.70767,102.48425,2022-12-04T00:29:51Z,M
NOK340-1669938420-schedule-0407,151,D,340,59,14.7337,102.52891,2022-12-04T00:30:23Z,M
NOK340-1669938420-schedule-0407,143,D,326,61,14.75834,102.57277,2022-12-04T00:30:55Z,M
NOK340-1669938420-schedule-0407,136,D,318,59,14.78106,102.61303,2022-12-04T00:31:25Z,M
NOK340-1669938420-schedule-0407,130,D,316,59,14.80458,102.65412,2022-12-04T00:31:57Z,M
NOK340-1669938420-schedule-0407,124,D,316,59,14.82701,102.69282,2022-12-04T00:32:27Z,M
NOK340-1669938420-schedule-0407,116,D,303,60,14.8504,102.73388,2022-12-04T00:32:58Z,M
NOK340-1669938420-schedule-0407,108,D,313,61,14.87191,102.77278,2022-12-04T00:33:28Z,M
NOK340-1669938420-schedule-0407,101,D,329,59,14.88539,102.79617,2022-12-04T00:33:47Z,M
NOK340-1669938420-schedule-0407,101,-,391,59,14.89654,102.81554,2022-12-04T00:34:03Z,M
NOK340-1669938420-schedule-0407,93,D,313,60,14.91647,102.8509,2022-12-04T00:34:33Z,M
NOK340-1669938420-schedule-0407,87,D,196,61,14.92643,102.86898,2022-12-04T00:34:49Z,M
NOK340-1669938420-schedule-0407,80,D,284,60,14.94591,102.90425,2022-12-04T00:35:22Z,M
NOK340-1669938420-schedule-0407,74,D,261,59,14.96621,102.93964,2022-12-04T00:35:58Z,M
NOK340-1669938420-schedule-0407,68,D,209,59,14.98439,102.97057,2022-12-04T00:36:28Z,M
NOK340-1669938420-schedule-0407,62,D,202,61,15.00182,103.00207,2022-12-04T00:36:59Z,M
NOK340-1669938420-schedule-0407,56,D,196,60,15.0114,103.0185,2022-12-04T00:37:15Z,M
NOK340-1669938420-schedule-0407,56,-,184,60,15.02108,103.03588,2022-12-04T00:37:32Z,M
NOK340-1669938420-schedule-0407,50,D,293,60,15.03979,103.06942,2022-12-04T00:38:04Z,M
